,Year,Category,Quota,Quota Premium,Total Bids Received,Number of Successful Bids
378,2006,Cat A (Cars up to 1600cc and 97kW),2670,12200,3018,2670
379,2006,Cat A (Cars up to 1600cc and 97kW),2670,9605,2886,2668
380,2005,Cat A (Cars up to 1600cc and 97kW),2513,18400,2677,2512
381,2005,Cat A (Cars up to 1600cc and 97kW),2513,19501,3793,2508
382,2005,Cat A (Cars up to 1600cc and 97kW),2514,18200,3394,2511
383,2005,Cat A (Cars up to 1600cc and 97kW),2518,18159,3140,2511
384,2005,Cat A (Cars up to 1600cc and 97kW),2516,20654,3784,2509
385,2005,Cat A (Cars up to 1600cc and 97kW),2520,18901,3176,2449
386,2005,Cat A (Cars up to 1600cc and 97kW),2200,18279,2685,2200
387,2005,Cat A (Cars up to 1600cc and 97kW),2264,18101,2563,2203
388,2005,Cat A (Cars up to 1600cc and 97kW),2193,17398,2594,2185
389,2005,Cat A (Cars up to 1600cc and 97kW),2254,16897,2548,2251
390,2005,Cat A (Cars up to 1600cc and 97kW),2201,17481,2873,2174
391,2005,Cat A (Cars up to 1600cc and 97kW),2196,17289,2636,2186
392,2005,Cat A (Cars up to 1600cc and 97kW),2220,16112,2445,2218
393,2005,Cat A (Cars up to 1600cc and 97kW),2203,16500,2758,2197
394,2005,Cat A (Cars up to 1600cc and 97kW),2195,16502,2843,2194
395,2005,Cat A (Cars up to 1600cc and 97kW),2199,16101,2421,2190
396,2005,Cat A (Cars up to 1600cc and 97kW),2194,16461,2854,2194
397,2005,Cat A (Cars up to 1600cc and 97kW),2202,15309,2428,2179
398,2005,Cat A (Cars up to 1600cc and 97kW),2785,11991,3188,2784
399,2005,Cat A (Cars up to 1600cc and 97kW),2808,14501,5927,2759
400,2005,Cat A (Cars up to 1600cc and 97kW),2786,14700,5624,2779
401,2005,Cat A (Cars up to 1600cc and 97kW),2834,14001,4781,2761
402,2005,Cat A (Cars up to 1600cc and 97kW),2792,13700,4171,2790
403,2005,Cat A (Cars up to 1600cc and 97kW),2858,12081,3309,2858
404,2004,Cat A (Cars up to 1600cc and 97kW),1919,23801,2549,1913
405,2004,Cat A (Cars up to 1600cc and 97kW),1912,24001,2616,1898
406,2004,Cat A (Cars up to 1600cc and 97kW),1917,24489,2701,1905
407,2004,Cat A (Cars up to 1600cc and 97kW),1925,24389,2534,1917
408,2004,Cat A (Cars up to 1600cc and 97kW),1923,24597,2539,1920
409,2004,Cat A (Cars up to 1600cc and 97kW),1919,24940,2613,1905
410,2004,Cat A (Cars up to 1600cc and 97kW),1937,26689,3386,1928
411,2004,Cat A (Cars up to 1600cc and 97kW),1947,27564,3042,1947
412,2004,Cat A (Cars up to 1600cc and 97kW),1943,27507,2565,1943
413,2004,Cat A (Cars up to 1600cc and 97kW),1933,27501,2236,1922
414,2004,Cat A (Cars up to 1600cc and 97kW),1934,28798,2722,1927
415,2004,Cat A (Cars up to 1600cc and 97kW),1944,28331,2302,1944
416,2004,Cat A (Cars up to 1600cc and 97kW),1941,27769,2193,1941
417,2004,Cat A (Cars up to 1600cc and 97kW),1933,27019,2104,1928
418,2004,Cat A (Cars up to 1600cc and 97kW),1934,26298,2145,1932
419,2004,Cat A (Cars up to 1600cc and 97kW),1938,25797,2237,1932
420,2004,Cat A (Cars up to 1600cc and 97kW),1936,26801,2628,1927
421,2004,Cat A (Cars up to 1600cc and 97kW),1939,24189,2126,1937
422,2004,Cat A (Cars up to 1600cc and 97kW),2523,23001,3106,2522
423,2004,Cat A (Cars up to 1600cc and 97kW),2515,23784,3805,2514
424,2004,Cat A (Cars up to 1600cc and 97kW),2514,22496,3115,2507
425,2004,Cat A (Cars up to 1600cc and 97kW),2514,22001,3095,2507
426,2004,Cat A (Cars up to 1600cc and 97kW),2520,22463,3224,2520
427,2004,Cat A (Cars up to 1600cc and 97kW),2520,20117,2709,2520
428,2003,Cat A (Cars up to 1600cc and 97kW),1342,28489,2153,1335
429,2003,Cat A (Cars up to 1600cc and 97kW),1333,26499,1651,1325
430,2003,Cat A (Cars up to 1600cc and 97kW),1339,31003,2405,1339
431,2003,Cat A (Cars up to 1600cc and 97kW),1340,29999,2251,1335
432,2003,Cat A (Cars up to 1600cc and 97kW),1332,28308,1990,1329
433,2003,Cat A (Cars up to 1600cc and 97kW),1337,26999,1923,1333
434,2003,Cat A (Cars up to 1600cc and 97kW),1473,27497,2816,1464
435,2003,Cat A (Cars up to 1600cc and 97kW),1474,28054,2728,1473
436,2003,Cat A (Cars up to 1600cc and 97kW),1479,29299,3284,1479
437,2003,Cat A (Cars up to 1600cc and 97kW),1471,31095,2621,1463
438,2003,Cat A (Cars up to 1600cc and 97kW),1470,31799,2388,1469
439,2003,Cat A (Cars up to 1600cc and 97kW),1478,31440,2267,1471
440,2003,Cat A (Cars up to 1600cc and 97kW),1471,32079,2341,1462
441,2003,Cat A (Cars up to 1600cc and 97kW),1477,31501,1881,1470
442,2003,Cat A (Cars up to 1600cc and 97kW),1479,30497,1828,1470
443,2003,Cat A (Cars up to 1600cc and 97kW),1477,30989,1773,1474
444,2003,Cat A (Cars up to 1600cc and 97kW),1479,25011,1611,1476
445,2003,Cat A (Cars up to 1600cc and 97kW),1473,30629,2798,1459
446,2003,Cat A (Cars up to 1600cc and 97kW),1914,28915,3039,1904
447,2003,Cat A (Cars up to 1600cc and 97kW),1925,28300,2558,1925
448,2003,Cat A (Cars up to 1600cc and 97kW),1921,26338,2106,1921
449,2003,Cat A (Cars up to 1600cc and 97kW),1911,26725,2315,1911
450,2003,Cat A (Cars up to 1600cc and 97kW),1911,24401,2020,1903
451,2003,Cat A (Cars up to 1600cc and 97kW),1911,24251,2376,1910
452,2002,Cat A (Cars up to 1600cc and 97kW),1110,37201,2484,1092
453,2002,Cat A (Cars up to 1600cc and 97kW),1149,36000,1890,1148
454,2002,Cat A (Cars up to 1600cc and 97kW),1128,35000,1705,1127
455,2002,Cat A (Cars up to 1600cc and 97kW),1111,33401,1320,1080
456,2002,Cat A (Cars up to 1600cc and 97kW),1111,33009,1382,1105
457,2002,Cat A (Cars up to 1600cc and 97kW),1141,30281,1382,1133
458,2002,Cat A (Cars up to 1600cc and 97kW),1116,31407,1890,1108
459,2002,Cat A (Cars up to 1600cc and 97kW),1118,30797,1647,1118
460,2002,Cat A (Cars up to 1600cc and 97kW),1118,30289,1640,1115
461,2002,Cat A (Cars up to 1600cc and 97kW),1110,31289,1480,1100
462,2002,Cat A (Cars up to 1600cc and 97kW),1113,30501,1337,1108
463,2002,Cat A (Cars up to 1600cc and 97kW),1120,28409,1286,1118
464,2002,Cat A (Cars up to 1600cc and 97kW),1115,31334,1889,1101
465,2002,Cat A (Cars up to 1600cc and 97kW),1112,30758,1624,1110
466,2002,Cat A (Cars up to 1600cc and 97kW),1346,29113,1724,1346
467,2002,Cat A (Cars up to 1600cc and 97kW),1334,29008,1942,1328
468,2002,Cat A (Cars up to 1600cc and 97kW),1332,28501,1851,1322
469,2002,Cat A (Cars up to 1600cc and 97kW),1338,26993,1546,1337
470,2022,Cat B (Cars above 1600cc or 97kW),592,82001,907,583
471,2022,Cat B (Cars above 1600cc or 97kW),587,77700,712,586
472,2021,Cat B (Cars above 1600cc or 97kW),595,80989,829,590
473,2021,Cat B (Cars above 1600cc or 97kW),593,80401,822,593
474,2021,Cat B (Cars above 1600cc or 97kW),594,79601,797,585
475,2021,Cat B (Cars above 1600cc or 97kW),587,82801,839,581
476,2021,Cat B (Cars above 1600cc or 97kW),774,80210,1240,767
477,2021,Cat B (Cars above 1600cc or 97kW),774,70200,1130,774
478,2021,Cat B (Cars above 1600cc or 97kW),772,68310,1189,768
479,2021,Cat B (Cars above 1600cc or 97kW),791,62600,1080,788
480,2021,Cat B (Cars above 1600cc or 97kW),794,61001,1065,793
481,2021,Cat B (Cars above 1600cc or 97kW),771,56001,980,751
482,2021,Cat B (Cars above 1600cc or 97kW),819,59501,1107,796
483,2021,Cat B (Cars above 1600cc or 97kW),840,56100,1087,840
484,2021,Cat B (Cars above 1600cc or 97kW),809,56032,983,799
485,2021,Cat B (Cars above 1600cc or 97kW),815,60109,1107,784
486,2021,Cat B (Cars above 1600cc or 97kW),817,58089,1089,817
487,2021,Cat B (Cars above 1600cc or 97kW),819,60001,1244,813
488,2021,Cat B (Cars above 1600cc or 97kW),956,61190,1585,949
489,2021,Cat B (Cars above 1600cc or 97kW),958,52309,1524,949
490,2021,Cat B (Cars above 1600cc or 97kW),946,47001,1222,932
491,2021,Cat B (Cars above 1600cc or 97kW),942,45001,1121,926
492,2021,Cat B (Cars above 1600cc or 97kW),942,46002,1168,938
493,2021,Cat B (Cars above 1600cc or 97kW),943,46790,1107,943
494,2021,Cat B (Cars above 1600cc or 97kW),1023,49001,1396,1021
495,2021,Cat B (Cars above 1600cc or 97kW),1023,49001,1396,1021
496,2020,Cat B (Cars above 1600cc or 97kW),1009,49300,1631,998
497,2020,Cat B (Cars above 1600cc or 97kW),1035,45012,1712,1019
498,2020,Cat B (Cars above 1600cc or 97kW),1007,41101,1559,1006
499,2020,Cat B (Cars above 1600cc or 97kW),1013,39000,1415,985
500,2020,Cat B (Cars above 1600cc or 97kW),793,40990,1272,793
501,2020,Cat B (Cars above 1600cc or 97kW),805,40690,1218,800
502,2020,Cat B (Cars above 1600cc or 97kW),912,40989,1497,912
503,2020,Cat B (Cars above 1600cc or 97kW),904,41510,1715,892
504,2020,Cat B (Cars above 1600cc or 97kW),923,38802,1727,912
505,2020,Cat B (Cars above 1600cc or 97kW),932,37102,1985,928
506,2020,Cat B (Cars above 1600cc or 97kW),1339,35001,2497,1316
507,2020,Cat B (Cars above 1600cc or 97kW),1291,35889,3160,1260
508,2020,Cat B (Cars above 1600cc or 97kW),992,30012,1366,943
509,2020,Cat B (Cars above 1600cc or 97kW),987,32801,1347,987
510,2020,Cat B (Cars above 1600cc or 97kW),987,32889,1459,978
511,2020,Cat B (Cars above 1600cc or 97kW),984,30890,1173,980
512,2020,Cat B (Cars above 1600cc or 97kW),1012,37705,1157,1008
513,2020,Cat B (Cars above 1600cc or 97kW),1022,37109,1229,1021
514,2019,Cat B (Cars above 1600cc or 97kW),1015,36000,1251,1015
515,2019,Cat B (Cars above 1600cc or 97kW),1013,37900,1265,1003
516,2019,Cat B (Cars above 1600cc or 97kW),1019,39700,1331,1016
517,2019,Cat B (Cars above 1600cc or 97kW),1017,40009,1296,1016
518,2019,Cat B (Cars above 1600cc or 97kW),1044,41805,1503,1037
519,2019,Cat B (Cars above 1600cc or 97kW),1048,41361,1559,1042
520,2019,Cat B (Cars above 1600cc or 97kW),1044,37000,1418,1042
521,2019,Cat B (Cars above 1600cc or 97kW),1046,36001,1289,1040
522,2019,Cat B (Cars above 1600cc or 97kW),1045,38602,1415,1043
523,2019,Cat B (Cars above 1600cc or 97kW),1047,40001,1487,1043
524,2019,Cat B (Cars above 1600cc or 97kW),1143,39406,1677,1140
525,2019,Cat B (Cars above 1600cc or 97kW),1141,34000,1390,1135
526,2019,Cat B (Cars above 1600cc or 97kW),1141,35906,1418,1137
527,2019,Cat B (Cars above 1600cc or 97kW),1139,39728,1346,1137
528,2019,Cat B (Cars above 1600cc or 97kW),1163,42564,1407,1161
529,2019,Cat B (Cars above 1600cc or 97kW),1139,48010,1360,1139
530,2019,Cat B (Cars above 1600cc or 97kW),1205,48000,1634,1181
531,2019,Cat B (Cars above 1600cc or 97kW),1202,43102,1782,1202
532,2019,Cat B (Cars above 1600cc or 97kW),1201,39401,1878,1195
533,2019,Cat B (Cars above 1600cc or 97kW),1233,36961,1903,1230
534,2019,Cat B (Cars above 1600cc or 97kW),1214,35403,1993,1213
535,2019,Cat B (Cars above 1600cc or 97kW),1202,34509,1937,1169
536,2019,Cat B (Cars above 1600cc or 97kW),1244,33989,2119,1230
537,2019,Cat B (Cars above 1600cc or 97kW),1245,32200,1818,1242
538,2018,Cat B (Cars above 1600cc or 97kW),1243,31001,1804,1235
539,2018,Cat B (Cars above 1600cc or 97kW),1239,31001,1780,1230
540,2018,Cat B (Cars above 1600cc or 97kW),1241,31101,1786,1234
541,2018,Cat B (Cars above 1600cc or 97kW),1265,32302,2142,1262
542,2018,Cat B (Cars above 1600cc or 97kW),1273,31302,1856,1267
543,2018,Cat B (Cars above 1600cc or 97kW),1271,31301,1886,1241
544,2018,Cat B (Cars above 1600cc or 97kW),1278,31307,1859,1269
545,2018,Cat B (Cars above 1600cc or 97kW),1274,32001,1959,1268
546,2018,Cat B (Cars above 1600cc or 97kW),1272,32429,2031,1259
547,2018,Cat B (Cars above 1600cc or 97kW),1265,34381,2132,1256
548,2018,Cat B (Cars above 1600cc or 97kW),1285,32551,1919,1278
549,2018,Cat B (Cars above 1600cc or 97kW),1288,31000,1637,1288
550,2018,Cat B (Cars above 1600cc or 97kW),1316,33900,1729,1311
551,2018,Cat B (Cars above 1600cc or 97kW),1293,36000,1727,1285
552,2018,Cat B (Cars above 1600cc or 97kW),1283,37989,1915,1247
553,2018,Cat B (Cars above 1600cc or 97kW),1280,38501,2155,1267
554,2018,Cat B (Cars above 1600cc or 97kW),1417,37330,1919,1414
555,2018,Cat B (Cars above 1600cc or 97kW),1389,37605,1689,1388
556,2018,Cat B (Cars above 1600cc or 97kW),1402,37010,1639,1374
557,2018,Cat B (Cars above 1600cc or 97kW),1390,39001,1731,1390
558,2018,Cat B (Cars above 1600cc or 97kW),1391,39000,1744,1379
559,2018,Cat B (Cars above 1600cc or 97kW),1396,42322,1831,1396
560,2018,Cat B (Cars above 1600cc or 97kW),1381,42661,1654,1380
561,2018,Cat B (Cars above 1600cc or 97kW),1374,45289,1811,1368
562,2017,Cat B (Cars above 1600cc or 97kW),1374,47002,1634,1367
563,2017,Cat B (Cars above 1600cc or 97kW),1375,53711,1805,1375
564,2017,Cat B (Cars above 1600cc or 97kW),1383,57390,2173,1383
565,2017,Cat B (Cars above 1600cc or 97kW),1376,57414,2515,1375
566,2017,Cat B (Cars above 1600cc or 97kW),1285,49996,1718,1277
567,2017,Cat B (Cars above 1600cc or 97kW),1285,48109,1646,1284
568,2017,Cat B (Cars above 1600cc or 97kW),1288,49189,1859,1288
569,2017,Cat B (Cars above 1600cc or 97kW),1290,49000,1704,1290
570,2017,Cat B (Cars above 1600cc or 97kW),1293,51000,1683,1290
571,2017,Cat B (Cars above 1600cc or 97kW),1286,53711,1978,1281
572,2017,Cat B (Cars above 1600cc or 97kW),1322,50001,1784,1314
573,2017,Cat B (Cars above 1600cc or 97kW),1322,49802,1910,1321
574,2017,Cat B (Cars above 1600cc or 97kW),1321,47501,1651,1320
575,2017,Cat B (Cars above 1600cc or 97kW),1325,50110,1582,1324
576,2017,Cat B (Cars above 1600cc or 97kW),1325,53001,1725,1325
577,2017,Cat B (Cars above 1600cc or 97kW),1320,55414,1996,1316
578,2017,Cat B (Cars above 1600cc or 97kW),1369,54406,2000,1365
579,2017,Cat B (Cars above 1600cc or 97kW),1360,54405,1970,1360
580,2017,Cat B (Cars above 1600cc or 97kW),1357,54000,2081,1345
581,2017,Cat B (Cars above 1600cc or 97kW),1371,53300,2298,1368
582,2017,Cat B (Cars above 1600cc or 97kW),1377,50621,2126,1377
583,2017,Cat B (Cars above 1600cc or 97kW),1366,48209,1783,1352
584,2017,Cat B (Cars above 1600cc or 97kW),1246,52807,1967,1226
585,2017,Cat B (Cars above 1600cc or 97kW),1252,53106,1835,1243
586,2016,Cat B (Cars above 1600cc or 97kW),1244,51109,2052,1242
587,2016,Cat B (Cars above 1600cc or 97kW),1245,46229,1494,1237
588,2016,Cat B (Cars above 1600cc or 97kW),1254,53001,1708,1253
589,2016,Cat B (Cars above 1600cc or 97kW),1347,56206,2012,1345
590,2016,Cat B (Cars above 1600cc or 97kW),1340,56410,1768,1329
591,2016,Cat B (Cars above 1600cc or 97kW),1350,53001,1785,1246
592,2016,Cat B (Cars above 1600cc or 97kW),1338,55501,2017,1334
593,2016,Cat B (Cars above 1600cc or 97kW),1372,57002,2183,1358
594,2016,Cat B (Cars above 1600cc or 97kW),1336,56500,2088,1334
595,2016,Cat B (Cars above 1600cc or 97kW),1336,57903,2156,1300
596,2016,Cat B (Cars above 1600cc or 97kW),1463,57508,2439,1463
597,2016,Cat B (Cars above 1600cc or 97kW),1469,56089,2547,1469
598,2016,Cat B (Cars above 1600cc or 97kW),1463,57010,2914,1462
599,2016,Cat B (Cars above 1600cc or 97kW),1470,56000,3436,1463
600,2016,Cat B (Cars above 1600cc or 97kW),1537,49156,2322,1536
601,2016,Cat B (Cars above 1600cc or 97kW),1462,51010,2435,1454
602,2016,Cat B (Cars above 1600cc or 97kW),1211,49602,2364,1136
603,2016,Cat B (Cars above 1600cc or 97kW),1218,47000,2247,1218
604,2016,Cat B (Cars above 1600cc or 97kW),1220,46502,2491,1218
605,2016,Cat B (Cars above 1600cc or 97kW),1209,47604,2706,1200
606,2016,Cat B (Cars above 1600cc or 97kW),1208,46970,2898,1197
607,2016,Cat B (Cars above 1600cc or 97kW),1216,38610,1624,1216
608,2016,Cat B (Cars above 1600cc or 97kW),1026,50089,1334,1026
609,2016,Cat B (Cars above 1600cc or 97kW),1027,54920,1262,1019
610,2015,Cat B (Cars above 1600cc or 97kW),1027,55001,1200,1025
611,2015,Cat B (Cars above 1600cc or 97kW),1031,60001,1324,1028
612,2015,Cat B (Cars above 1600cc or 97kW),1029,61103,1388,1026
613,2015,Cat B (Cars above 1600cc or 97kW),1037,57501,1267,1031
614,2015,Cat B (Cars above 1600cc or 97kW),1073,59889,1367,1069
615,2015,Cat B (Cars above 1600cc or 97kW),1057,58190,1373,1044
616,2015,Cat B (Cars above 1600cc or 97kW),1058,60001,1371,1041
617,2015,Cat B (Cars above 1600cc or 97kW),1059,62101,1628,1058
618,2015,Cat B (Cars above 1600cc or 97kW),1058,62140,1551,1056
619,2015,Cat B (Cars above 1600cc or 97kW),1057,60789,1634,1054
620,2015,Cat B (Cars above 1600cc or 97kW),930,58109,1218,929
621,2015,Cat B (Cars above 1600cc or 97kW),934,65501,1225,933
622,2015,Cat B (Cars above 1600cc or 97kW),928,71509,1144,926
623,2015,Cat B (Cars above 1600cc or 97kW),929,75000,1384,923
624,2015,Cat B (Cars above 1600cc or 97kW),948,75002,1401,948
625,2015,Cat B (Cars above 1600cc or 97kW),934,77600,1631,934
626,2015,Cat B (Cars above 1600cc or 97kW),728,78001,1525,708
627,2015,Cat B (Cars above 1600cc or 97kW),722,76612,1661,716
628,2015,Cat B (Cars above 1600cc or 97kW),723,71889,1354,717
629,2015,Cat B (Cars above 1600cc or 97kW),723,68668,1239,723
630,2015,Cat B (Cars above 1600cc or 97kW),722,66751,1037,721
631,2015,Cat B (Cars above 1600cc or 97kW),724,70890,959,723
632,2015,Cat B (Cars above 1600cc or 97kW),576,76889,915,576
633,2015,Cat B (Cars above 1600cc or 97kW),571,75289,833,570
634,2014,Cat B (Cars above 1600cc or 97kW),579,74000,755,572
635,2014,Cat B (Cars above 1600cc or 97kW),584,74389,873,582
636,2014,Cat B (Cars above 1600cc or 97kW),570,72890,900,560
637,2014,Cat B (Cars above 1600cc or 97kW),574,70890,832,559
638,2014,Cat B (Cars above 1600cc or 97kW),507,72002,822,506
639,2014,Cat B (Cars above 1600cc or 97kW),505,72180,852,501
640,2014,Cat B (Cars above 1600cc or 97kW),509,71990,785,507
641,2014,Cat B (Cars above 1600cc or 97kW),511,73010,909,511
642,2014,Cat B (Cars above 1600cc or 97kW),506,72990,1137,502
643,2014,Cat B (Cars above 1600cc or 97kW),507,68689,1090,501
644,2014,Cat B (Cars above 1600cc or 97kW),498,65001,850,497
645,2014,Cat B (Cars above 1600cc or 97kW),493,64889,812,491
646,2014,Cat B (Cars above 1600cc or 97kW),490,65700,716,475
647,2014,Cat B (Cars above 1600cc or 97kW),494,67304,807,484
648,2014,Cat B (Cars above 1600cc or 97kW),484,68103,716,477
649,2014,Cat B (Cars above 1600cc or 97kW),483,70002,778,472
650,2014,Cat B (Cars above 1600cc or 97kW),351,75010,486,349
651,2014,Cat B (Cars above 1600cc or 97kW),363,84504,523,363
652,2014,Cat B (Cars above 1600cc or 97kW),353,82900,524,352
653,2014,Cat B (Cars above 1600cc or 97kW),350,80710,499,337
654,2014,Cat B (Cars above 1600cc or 97kW),355,78604,519,353
655,2014,Cat B (Cars above 1600cc or 97kW),360,75300,523,360
656,2014,Cat B (Cars above 1600cc or 97kW),393,79000,512,388
657,2014,Cat B (Cars above 1600cc or 97kW),386,78700,581,377
658,2013,Cat B (Cars above 1600cc or 97kW),377,75700,500,357
659,2013,Cat B (Cars above 1600cc or 97kW),373,73010,549,360
660,2013,Cat B (Cars above 1600cc or 97kW),379,79300,536,375
661,2013,Cat B (Cars above 1600cc or 97kW),376,84578,482,376
662,2013,Cat B (Cars above 1600cc or 97kW),382,87910,515,376
663,2013,Cat B (Cars above 1600cc or 97kW),376,93500,649,373
664,2013,Cat B (Cars above 1600cc or 97kW),377,86239,703,368
665,2013,Cat B (Cars above 1600cc or 97kW),381,77100,623,378
666,2013,Cat B (Cars above 1600cc or 97kW),375,76607,627,371
667,2013,Cat B (Cars above 1600cc or 97kW),380,77600,682,373
668,2013,Cat B (Cars above 1600cc or 97kW),303,76389,574,301
669,2013,Cat B (Cars above 1600cc or 97kW),331,77110,652,325
670,2013,Cat B (Cars above 1600cc or 97kW),305,81751,734,304
671,2013,Cat B (Cars above 1600cc or 97kW),302,75000,732,274
672,2013,Cat B (Cars above 1600cc or 97kW),332,67304,749,329
673,2013,Cat B (Cars above 1600cc or 97kW),317,61700,601,317
674,2013,Cat B (Cars above 1600cc or 97kW),310,62000,683,281
675,2013,Cat B (Cars above 1600cc or 97kW),302,67010,835,287
676,2013,Cat B (Cars above 1600cc or 97kW),307,73900,940,300
677,2013,Cat B (Cars above 1600cc or 97kW),326,58090,1028,326
678,2013,Cat B (Cars above 1600cc or 97kW),303,92667,409,299
679,2013,Cat B (Cars above 1600cc or 97kW),302,92901,431,278
680,2013,Cat B (Cars above 1600cc or 97kW),351,95501,452,351
681,2013,Cat B (Cars above 1600cc or 97kW),363,96210,470,363
682,2012,Cat B (Cars above 1600cc or 97kW),360,93501,478,360
683,2012,Cat B (Cars above 1600cc or 97kW),350,90200,493,337
684,2012,Cat B (Cars above 1600cc or 97kW),351,93004,487,342
685,2012,Cat B (Cars above 1600cc or 97kW),350,92400,573,350
686,2012,Cat B (Cars above 1600cc or 97kW),353,85801,540,353
687,2012,Cat B (Cars above 1600cc or 97kW),350,80001,414,350
688,2012,Cat B (Cars above 1600cc or 97kW),351,88500,523,349
689,2012,Cat B (Cars above 1600cc or 97kW),355,80191,466,355
690,2012,Cat B (Cars above 1600cc or 97kW),351,88002,532,351
691,2012,Cat B (Cars above 1600cc or 97kW),350,94502,489,345
692,2012,Cat B (Cars above 1600cc or 97kW),353,90501,549,352
693,2012,Cat B (Cars above 1600cc or 97kW),358,82289,459,358
694,2012,Cat B (Cars above 1600cc or 97kW),349,85400,477,346
695,2012,Cat B (Cars above 1600cc or 97kW),350,83000,490,342
696,2012,Cat B (Cars above 1600cc or 97kW),349,85216,482,349
697,2012,Cat B (Cars above 1600cc or 97kW),354,92050,545,354
698,2012,Cat B (Cars above 1600cc or 97kW),349,91000,563,349
699,2012,Cat B (Cars above 1600cc or 97kW),352,83700,483,348
700,2012,Cat B (Cars above 1600cc or 97kW),352,82003,529,352
701,2012,Cat B (Cars above 1600cc or 97kW),354,79304,626,352
702,2012,Cat B (Cars above 1600cc or 97kW),351,78189,580,348
703,2012,Cat B (Cars above 1600cc or 97kW),350,73890,635,346
704,2012,Cat B (Cars above 1600cc or 97kW),353,67889,537,351
705,2012,Cat B (Cars above 1600cc or 97kW),356,65801,511,356
706,2011,Cat B (Cars above 1600cc or 97kW),368,70003,464,368
707,2011,Cat B (Cars above 1600cc or 97kW),354,72350,474,351
708,2011,Cat B (Cars above 1600cc or 97kW),353,77340,518,338
709,2011,Cat B (Cars above 1600cc or 97kW),356,77000,551,355
710,2011,Cat B (Cars above 1600cc or 97kW),353,75889,633,353
711,2011,Cat B (Cars above 1600cc or 97kW),356,63600,524,353
712,2011,Cat B (Cars above 1600cc or 97kW),353,64889,469,353
713,2011,Cat B (Cars above 1600cc or 97kW),359,63002,496,356
714,2011,Cat B (Cars above 1600cc or 97kW),353,65521,527,353
715,2011,Cat B (Cars above 1600cc or 97kW),354,70890,469,349
716,2011,Cat B (Cars above 1600cc or 97kW),436,72501,626,436
717,2011,Cat B (Cars above 1600cc or 97kW),445,68501,728,444
718,2011,Cat B (Cars above 1600cc or 97kW),423,67700,684,410
719,2011,Cat B (Cars above 1600cc or 97kW),424,63000,759,403
720,2011,Cat B (Cars above 1600cc or 97kW),424,56300,564,424
721,2011,Cat B (Cars above 1600cc or 97kW),439,56011,650,439
722,2011,Cat B (Cars above 1600cc or 97kW),423,56801,627,422
723,2011,Cat B (Cars above 1600cc or 97kW),425,55001,542,410
724,2011,Cat B (Cars above 1600cc or 97kW),424,57002,579,424
725,2011,Cat B (Cars above 1600cc or 97kW),424,61894,667,423
726,2011,Cat B (Cars above 1600cc or 97kW),424,62000,726,423
727,2011,Cat B (Cars above 1600cc or 97kW),431,53400,640,431
728,2011,Cat B (Cars above 1600cc or 97kW),483,58910,700,482
729,2011,Cat B (Cars above 1600cc or 97kW),481,69000,790,474
730,2010,Cat B (Cars above 1600cc or 97kW),499,72001,872,494
731,2010,Cat B (Cars above 1600cc or 97kW),479,62502,1034,477
732,2010,Cat B (Cars above 1600cc or 97kW),480,47890,709,459
733,2010,Cat B (Cars above 1600cc or 97kW),482,45501,718,482
734,2010,Cat B (Cars above 1600cc or 97kW),479,44600,766,478
735,2010,Cat B (Cars above 1600cc or 97kW),479,42801,630,476
736,2010,Cat B (Cars above 1600cc or 97kW),488,42501,648,488
737,2010,Cat B (Cars above 1600cc or 97kW),479,44129,757,479
738,2010,Cat B (Cars above 1600cc or 97kW),482,42810,683,472
739,2010,Cat B (Cars above 1600cc or 97kW),479,43334,662,479
740,2010,Cat B (Cars above 1600cc or 97kW),552,42889,890,548
741,2010,Cat B (Cars above 1600cc or 97kW),557,35909,671,557
742,2010,Cat B (Cars above 1600cc or 97kW),557,39911,720,554
743,2010,Cat B (Cars above 1600cc or 97kW),553,40002,779,546
744,2010,Cat B (Cars above 1600cc or 97kW),561,34600,715,553
745,2010,Cat B (Cars above 1600cc or 97kW),550,38000,869,547
746,2010,Cat B (Cars above 1600cc or 97kW),561,40001,896,549
747,2010,Cat B (Cars above 1600cc or 97kW),571,45501,858,571
748,2010,Cat B (Cars above 1600cc or 97kW),711,36089,1207,699
749,2010,Cat B (Cars above 1600cc or 97kW),688,26389,1087,667
750,2010,Cat B (Cars above 1600cc or 97kW),685,23889,956,658
751,2010,Cat B (Cars above 1600cc or 97kW),693,23180,930,690
752,2010,Cat B (Cars above 1600cc or 97kW),717,22400,1105,717
753,2010,Cat B (Cars above 1600cc or 97kW),687,19190,883,679
754,2009,Cat B (Cars above 1600cc or 97kW),697,17889,816,665
755,2009,Cat B (Cars above 1600cc or 97kW),692,19003,857,690
756,2009,Cat B (Cars above 1600cc or 97kW),687,18002,797,675
757,2009,Cat B (Cars above 1600cc or 97kW),704,18389,779,697
758,2009,Cat B (Cars above 1600cc or 97kW),688,19510,832,686
759,2009,Cat B (Cars above 1600cc or 97kW),685,18109,816,666
760,2009,Cat B (Cars above 1600cc or 97kW),761,19801,914,758
761,2009,Cat B (Cars above 1600cc or 97kW),767,19289,1003,767
762,2009,Cat B (Cars above 1600cc or 97kW),785,16290,889,784
763,2009,Cat B (Cars above 1600cc or 97kW),762,18890,934,755
764,2009,Cat B (Cars above 1600cc or 97kW),762,18501,992,737
765,2009,Cat B (Cars above 1600cc or 97kW),780,16801,1052,778
