max_floor_lvl,year_completed,residential,commercial,market_hawker,multistorey_carpark,bldg_contract_town,total_dwelling_units,one_room_sold,two_room_sold,three_room_sold,four_room_sold,five_room_sold
11,1981,TRUE,FALSE,FALSE,FALSE,BD,80,0,0,0,12,68
12,1994,TRUE,FALSE,FALSE,FALSE,CCK,68,0,0,0,0,0
4,1979,TRUE,TRUE,FALSE,FALSE,CL,27,0,0,21,6,0
13,1993,TRUE,FALSE,FALSE,FALSE,PRC,54,0,0,0,0,0
10,1985,TRUE,FALSE,FALSE,FALSE,HG,108,0,0,0,108,0
15,1999,TRUE,FALSE,FALSE,FALSE,JW,79,0,0,0,23,56
5,2010,FALSE,TRUE,FALSE,TRUE,PG,0,0,0,0,0,0
30,1998,TRUE,FALSE,FALSE,FALSE,BP,152,0,0,0,94,58
1,2019,FALSE,FALSE,FALSE,FALSE,TAP,0,0,0,0,0,0
12,1995,TRUE,FALSE,FALSE,FALSE,WL,128,0,0,0,74,54
12,1986,TRUE,FALSE,FALSE,FALSE,YS,110,0,0,0,59,51
1,1994,FALSE,FALSE,FALSE,FALSE,PRC,0,0,0,0,0,0
16,2010,TRUE,FALSE,FALSE,FALSE,PG,90,0,0,0,90,0
6,1997,FALSE,TRUE,FALSE,TRUE,BP,0,0,0,0,0,0
16,2018,TRUE,FALSE,FALSE,FALSE,TAP,447,0,0,0,0,0
16,2010,TRUE,FALSE,FALSE,FALSE,PG,90,0,0,0,90,0
14,2010,TRUE,FALSE,FALSE,FALSE,PG,78,0,0,26,52,0
12,1979,TRUE,FALSE,FALSE,FALSE,AMK,151,0,0,126,22,1
11,1981,TRUE,FALSE,FALSE,FALSE,BD,100,0,0,0,16,84
11,1994,TRUE,FALSE,FALSE,FALSE,CCK,44,0,0,0,0,0
22,1978,TRUE,FALSE,FALSE,FALSE,CL,84,0,0,0,0,84
17,1993,TRUE,FALSE,FALSE,FALSE,PRC,56,0,0,0,0,0
4,1985,TRUE,FALSE,FALSE,FALSE,HG,16,0,0,0,16,0
15,1999,TRUE,FALSE,FALSE,FALSE,JW,81,0,0,0,23,28
1,2011,FALSE,FALSE,FALSE,FALSE,PG,0,0,0,0,0,0
28,1998,TRUE,FALSE,FALSE,FALSE,BP,156,0,0,0,48,108
1,2019,FALSE,FALSE,FALSE,FALSE,TAP,0,0,0,0,0,0
12,1995,TRUE,FALSE,FALSE,FALSE,WL,88,0,0,0,88,0
12,1986,TRUE,TRUE,FALSE,FALSE,YS,68,0,0,22,28,0
5,1994,FALSE,FALSE,FALSE,TRUE,CCK,0,0,0,0,0,0
16,2010,TRUE,FALSE,FALSE,FALSE,PG,90,0,0,0,90,0
14,2018,TRUE,FALSE,FALSE,FALSE,TAP,104,0,0,78,26,0
16,2010,TRUE,FALSE,FALSE,FALSE,PG,90,0,0,0,90,0
16,2018,TRUE,FALSE,FALSE,FALSE,TAP,112,0,0,0,70,42
14,2010,TRUE,FALSE,FALSE,FALSE,PG,78,0,0,26,52,0
12,1979,TRUE,FALSE,FALSE,FALSE,AMK,130,0,0,106,22,0
11,1981,TRUE,FALSE,FALSE,FALSE,BD,120,0,0,0,20,100
12,1994,TRUE,FALSE,FALSE,FALSE,CCK,52,0,0,0,0,0
22,1978,TRUE,FALSE,FALSE,FALSE,CL,84,0,0,0,0,84
13,1993,TRUE,FALSE,FALSE,FALSE,PRC,48,0,0,0,0,0
12,1985,TRUE,FALSE,FALSE,FALSE,HG,110,0,0,0,110,0
15,1999,TRUE,FALSE,FALSE,FALSE,JW,79,0,0,0,23,28
30,1998,TRUE,FALSE,FALSE,FALSE,BP,164,0,0,0,48,116
2,2018,FALSE,FALSE,FALSE,FALSE,TAP,0,0,0,0,0,0
12,1995,TRUE,TRUE,FALSE,FALSE,WL,88,0,0,0,88,0
13,1987,TRUE,TRUE,FALSE,FALSE,YS,70,0,0,24,24,0
16,2018,TRUE,FALSE,FALSE,FALSE,TAP,112,0,0,0,84,28
5,1995,FALSE,FALSE,FALSE,TRUE,WL,0,0,0,0,0,0
14,2018,TRUE,FALSE,FALSE,FALSE,TAP,104,0,0,78,26,0
16,2018,TRUE,FALSE,FALSE,FALSE,TAP,116,0,0,0,86,30
14,2018,TRUE,FALSE,FALSE,FALSE,TAP,96,0,0,48,24,24
12,1979,TRUE,FALSE,FALSE,FALSE,AMK,131,0,0,108,22,0
11,1981,TRUE,FALSE,FALSE,FALSE,BD,115,0,0,90,20,2
12,1994,TRUE,FALSE,FALSE,FALSE,CCK,76,0,0,0,0,0
22,1978,TRUE,FALSE,FALSE,FALSE,CL,84,0,0,0,0,84
17,1993,TRUE,FALSE,FALSE,FALSE,PRC,56,0,0,0,0,0
13,1985,TRUE,FALSE,FALSE,FALSE,HG,96,0,0,0,96,0
15,1999,TRUE,FALSE,FALSE,FALSE,JW,79,0,0,0,23,28
30,1997,TRUE,FALSE,FALSE,FALSE,BP,164,0,0,0,48,116
1,2019,FALSE,FALSE,FALSE,FALSE,TAP,0,0,0,0,0,0
12,1997,TRUE,FALSE,FALSE,FALSE,WL,91,0,0,0,36,55
13,1986,TRUE,FALSE,FALSE,FALSE,YS,72,0,0,0,0,0
15,2018,TRUE,FALSE,FALSE,FALSE,TAP,104,0,0,52,26,26
16,2018,TRUE,FALSE,FALSE,FALSE,TAP,116,0,0,0,86,30
14,2018,TRUE,FALSE,FALSE,FALSE,TAP,104,0,0,78,26,0
16,2018,TRUE,FALSE,FALSE,FALSE,TAP,112,0,0,0,70,42
13,1979,TRUE,TRUE,FALSE,FALSE,AMK,188,0,0,160,24,1
12,1982,TRUE,TRUE,FALSE,FALSE,BD,110,0,0,0,16,94
12,1994,TRUE,FALSE,FALSE,FALSE,CCK,110,0,0,0,44,66
12,1978,TRUE,TRUE,FALSE,FALSE,CL,154,0,0,132,22,0
17,1994,TRUE,FALSE,FALSE,FALSE,PRC,56,0,0,0,0,0
9,1985,TRUE,FALSE,FALSE,FALSE,HG,92,0,0,0,64,28
15,1999,TRUE,FALSE,FALSE,FALSE,JW,79,0,0,0,23,28
22,2000,TRUE,FALSE,FALSE,FALSE,BP,126,0,0,0,0,0
12,1997,TRUE,FALSE,FALSE,FALSE,WL,91,0,0,0,36,55
12,1986,TRUE,FALSE,FALSE,FALSE,YS,88,0,0,0,48,40
1,1999,FALSE,FALSE,FALSE,FALSE,JW,0,0,0,0,0,0
12,1979,TRUE,TRUE,FALSE,FALSE,AMK,122,0,0,100,20,1
11,1981,TRUE,FALSE,FALSE,FALSE,BD,118,0,0,86,30,1
9,1994,TRUE,FALSE,FALSE,FALSE,CCK,74,0,0,0,63,11
12,1978,TRUE,FALSE,FALSE,FALSE,CL,216,0,0,189,22,1
17,1994,TRUE,FALSE,FALSE,FALSE,PRC,56,0,0,0,0,0
4,1985,TRUE,FALSE,FALSE,FALSE,HG,32,0,0,0,32,0
15,1999,TRUE,FALSE,FALSE,FALSE,JW,81,0,0,0,23,28
21,2000,TRUE,FALSE,FALSE,FALSE,BP,80,0,0,0,0,80
1,2021,FALSE,FALSE,FALSE,FALSE,TAP,0,0,0,0,0,0
12,1997,TRUE,FALSE,FALSE,FALSE,WL,66,0,0,0,22,44
4,1986,TRUE,FALSE,FALSE,FALSE,YS,16,0,0,0,0,8
15,2019,TRUE,FALSE,FALSE,FALSE,TAP,112,0,0,0,56,56
5,1997,FALSE,FALSE,FALSE,TRUE,WL,0,0,0,0,0,0
15,2019,TRUE,FALSE,FALSE,FALSE,TAP,111,0,0,0,56,55
15,2019,TRUE,FALSE,FALSE,FALSE,TAP,111,0,0,28,27,56
11,1979,TRUE,FALSE,FALSE,FALSE,AMK,120,0,0,0,80,40
10,1982,TRUE,TRUE,FALSE,FALSE,BD,214,0,0,176,36,2
21,2000,TRUE,TRUE,FALSE,FALSE,BP,172,0,0,0,91,81
12,1994,TRUE,FALSE,FALSE,FALSE,CCK,81,0,0,0,59,22
14,1978,TRUE,TRUE,FALSE,FALSE,CL,130,0,0,0,130,0
13,1993,TRUE,FALSE,FALSE,FALSE,PRC,48,0,0,0,0,0
4,1985,TRUE,FALSE,FALSE,FALSE,HG,20,0,0,0,0,0
15,1999,TRUE,FALSE,FALSE,FALSE,JW,81,0,0,0,23,28
4,2019,FALSE,FALSE,FALSE,TRUE,TAP,0,0,0,0,0,0
12,1997,TRUE,FALSE,FALSE,FALSE,WL,88,0,0,0,33,55
12,1985,TRUE,FALSE,FALSE,FALSE,YS,132,0,0,0,132,0
13,2014,TRUE,FALSE,FALSE,FALSE,BD,129,0,26,0,0,0
1,1995,FALSE,FALSE,FALSE,FALSE,PRC,0,0,0,0,0,0
15,2019,TRUE,FALSE,FALSE,FALSE,TAP,108,0,0,0,52,56
1,2016,FALSE,FALSE,FALSE,FALSE,BD,0,0,0,0,0,0
15,2019,TRUE,FALSE,FALSE,FALSE,TAP,111,0,0,0,55,56
15,2019,TRUE,FALSE,FALSE,FALSE,TAP,167,0,50,27,28,0
15,2019,TRUE,FALSE,FALSE,FALSE,TAP,165,0,66,25,28,0
12,1982,TRUE,FALSE,FALSE,FALSE,BD,110,0,0,0,110,0
10,1964,TRUE,FALSE,FALSE,FALSE,GL,118,0,0,116,2,0
13,1973,TRUE,FALSE,FALSE,FALSE,KWN,336,0,0,0,0,0
2,1959,TRUE,FALSE,FALSE,FALSE,KWN,9,0,0,9,0,0
10,1966,TRUE,TRUE,FALSE,FALSE,BM,144,0,0,0,0,0
10,1966,TRUE,FALSE,FALSE,FALSE,TP,120,0,29,90,0,0
14,1975,TRUE,FALSE,FALSE,FALSE,MP,130,0,0,0,130,0
25,1977,TRUE,FALSE,FALSE,FALSE,BD,96,0,0,0,0,96
1,1937,FALSE,TRUE,FALSE,FALSE,BM,0,0,0,0,0,0
1,1978,FALSE,TRUE,FALSE,FALSE,GL,0,0,0,0,0,0
6,2010,FALSE,FALSE,FALSE,TRUE,QT,0,0,0,0,0,0
5,2002,FALSE,TRUE,FALSE,TRUE,JE,0,0,0,0,0,0
11,1976,TRUE,TRUE,FALSE,FALSE,BM,183,0,0,160,19,3
27,2010,TRUE,FALSE,FALSE,FALSE,QT,180,0,14,26,78,0
30,2010,TRUE,FALSE,FALSE,FALSE,QT,162,0,0,52,110,0
30,2010,TRUE,FALSE,FALSE,FALSE,QT,162,0,0,52,110,0
11,1980,TRUE,FALSE,FALSE,FALSE,AMK,258,0,0,196,60,2
4,1981,TRUE,FALSE,FALSE,FALSE,BD,28,0,0,20,8,0
12,1994,TRUE,FALSE,FALSE,FALSE,CCK,76,0,0,0,32,44
12,1982,TRUE,FALSE,FALSE,FALSE,CL,198,0,0,132,66,0
18,1994,TRUE,FALSE,FALSE,FALSE,PRC,89,0,0,0,26,63
19,1986,TRUE,FALSE,FALSE,FALSE,HG,72,0,0,0,0,72
15,1999,TRUE,FALSE,FALSE,FALSE,JW,114,0,0,0,14,100
21,2000,TRUE,FALSE,FALSE,FALSE,BP,80,0,0,0,0,80
2,2020,FALSE,TRUE,FALSE,FALSE,TAP,0,0,0,0,0,0
12,1997,TRUE,FALSE,FALSE,FALSE,WL,91,0,0,0,36,55
12,1985,TRUE,FALSE,FALSE,FALSE,YS,110,0,0,0,110,0
5,1994,FALSE,FALSE,FALSE,TRUE,CCK,0,0,0,0,0,0
15,2019,TRUE,FALSE,FALSE,FALSE,TAP,109,0,0,0,53,56
15,2019,TRUE,FALSE,FALSE,FALSE,TAP,111,0,0,0,55,56
15,2019,TRUE,FALSE,FALSE,FALSE,TAP,111,0,0,0,55,56
13,1979,TRUE,FALSE,FALSE,FALSE,AMK,142,0,0,116,24,1
13,1982,TRUE,FALSE,FALSE,FALSE,BD,96,0,0,0,18,78
21,2000,TRUE,FALSE,FALSE,FALSE,BP,170,0,0,0,90,80
12,1994,TRUE,FALSE,FALSE,FALSE,CCK,79,0,0,0,35,44
9,1983,TRUE,FALSE,FALSE,FALSE,CL,208,0,0,136,72,0
13,1993,TRUE,FALSE,FALSE,FALSE,PRC,60,0,0,0,12,48
12,1985,TRUE,TRUE,FALSE,FALSE,HG,114,0,0,0,114,0
15,1999,TRUE,FALSE,FALSE,FALSE,JW,79,0,0,0,23,56
1,2021,FALSE,FALSE,FALSE,FALSE,TAP,0,0,0,0,0,0
12,1997,TRUE,FALSE,FALSE,FALSE,WL,110,0,0,0,55,55
13,1986,TRUE,FALSE,FALSE,FALSE,YS,72,0,0,0,0,0
2,2000,FALSE,FALSE,FALSE,TRUE,BP,0,0,0,0,0,0
5,1994,FALSE,FALSE,FALSE,TRUE,CCK,0,0,0,0,0,0
11,1979,TRUE,FALSE,FALSE,FALSE,AMK,240,0,0,0,240,0
11,1980,TRUE,FALSE,FALSE,FALSE,BD,80,0,0,0,12,68
12,1994,TRUE,FALSE,FALSE,FALSE,CCK,110,0,0,0,44,66
12,1983,TRUE,TRUE,FALSE,FALSE,CL,214,0,0,129,85,0
18,1994,TRUE,FALSE,FALSE,FALSE,PRC,82,0,0,0,24,58
4,1985,TRUE,FALSE,FALSE,FALSE,HG,40,0,0,0,28,12
15,1999,TRUE,FALSE,FALSE,FALSE,JW,79,0,0,0,23,56
5,2011,FALSE,TRUE,FALSE,TRUE,PG,0,0,0,0,0,0
21,2000,TRUE,FALSE,FALSE,FALSE,BP,123,0,0,0,43,80
12,1997,TRUE,FALSE,FALSE,FALSE,WL,115,0,0,0,60,55
12,1986,TRUE,FALSE,FALSE,FALSE,YS,88,0,0,0,48,40
17,2011,TRUE,FALSE,FALSE,FALSE,PG,96,0,0,0,96,0
15,2019,TRUE,FALSE,FALSE,FALSE,TAP,112,0,0,28,56,28
16,2011,TRUE,FALSE,FALSE,FALSE,PG,90,0,0,0,90,0
15,2019,TRUE,FALSE,FALSE,FALSE,TAP,107,0,0,0,54,53
16,2011,TRUE,FALSE,FALSE,FALSE,PG,90,0,0,0,90,0
16,2011,TRUE,FALSE,FALSE,FALSE,PG,90,0,0,0,90,0
13,1995,TRUE,FALSE,FALSE,FALSE,AMK,52,0,0,0,0,0
11,1980,TRUE,FALSE,FALSE,FALSE,BD,120,0,0,0,20,100
21,2000,TRUE,FALSE,FALSE,FALSE,BP,170,0,0,0,90,80
12,1994,TRUE,FALSE,FALSE,FALSE,CCK,110,0,0,0,44,66
12,1983,TRUE,FALSE,FALSE,FALSE,CL,128,0,0,0,20,108
18,1994,TRUE,FALSE,FALSE,FALSE,PRC,82,0,0,0,24,58
12,1985,TRUE,FALSE,FALSE,FALSE,HG,110,0,0,0,110,0
15,1999,TRUE,FALSE,FALSE,FALSE,JW,84,0,0,0,28,28
1,2012,FALSE,FALSE,FALSE,FALSE,PG,0,0,0,0,0,0
7,2019,FALSE,FALSE,FALSE,TRUE,TAP,0,0,0,0,0,0
12,1997,TRUE,FALSE,FALSE,FALSE,WL,91,0,0,0,47,44
12,1986,TRUE,FALSE,FALSE,FALSE,YS,88,0,0,0,48,40
5,1995,FALSE,FALSE,FALSE,TRUE,AMK,0,0,0,0,0,0
15,1996,TRUE,FALSE,FALSE,FALSE,BD,84,0,0,0,28,56
2,2000,FALSE,FALSE,FALSE,TRUE,BP,0,0,0,0,0,0
1,1995,FALSE,FALSE,FALSE,FALSE,PRC,0,0,0,0,0,0
1,1999,FALSE,FALSE,FALSE,FALSE,JW,0,0,0,0,0,0
16,2011,TRUE,FALSE,FALSE,FALSE,PG,90,0,0,0,90,0
15,2019,TRUE,FALSE,FALSE,FALSE,TAP,140,0,0,56,70,14
15,1996,TRUE,FALSE,FALSE,FALSE,BD,118,0,0,0,92,26
1,2001,FALSE,FALSE,FALSE,FALSE,BP,0,0,0,0,0,0
16,2011,TRUE,FALSE,FALSE,FALSE,PG,90,0,0,30,60,0
15,2019,TRUE,FALSE,FALSE,FALSE,TAP,139,0,0,28,83,28
5,1996,FALSE,FALSE,FALSE,TRUE,BD,0,0,0,0,0,0
17,2011,TRUE,FALSE,FALSE,FALSE,PG,96,0,0,32,64,0
17,2011,TRUE,FALSE,FALSE,FALSE,PG,96,0,0,0,96,0
13,1995,TRUE,FALSE,FALSE,FALSE,AMK,52,0,0,0,0,0
9,1980,TRUE,FALSE,FALSE,FALSE,BD,112,0,0,96,16,0
12,1994,TRUE,TRUE,FALSE,FALSE,CCK,78,0,0,0,34,44
7,2010,FALSE,FALSE,FALSE,TRUE,PG,0,0,0,0,0,0
18,1994,TRUE,TRUE,FALSE,FALSE,PRC,82,0,0,0,24,58
12,1985,TRUE,FALSE,FALSE,FALSE,HG,110,0,0,0,110,0
19,2000,TRUE,FALSE,FALSE,FALSE,BP,115,0,0,0,43,72
2,2020,FALSE,TRUE,FALSE,FALSE,TAP,0,0,0,0,0,0
12,1997,TRUE,FALSE,FALSE,FALSE,WL,77,0,0,0,33,44
13,1986,TRUE,FALSE,FALSE,FALSE,YS,72,0,0,0,0,0
17,2011,TRUE,FALSE,FALSE,FALSE,PG,96,0,0,0,96,0
5,1994,FALSE,FALSE,FALSE,TRUE,PRC,0,0,0,0,0,0
15,2019,TRUE,FALSE,FALSE,FALSE,TAP,108,0,0,0,80,28
5,1997,FALSE,FALSE,FALSE,TRUE,WL,0,0,0,0,0,0
17,2011,TRUE,FALSE,FALSE,FALSE,PG,96,0,0,0,96,0
15,2019,TRUE,FALSE,FALSE,FALSE,TAP,108,0,0,0,52,56
13,1995,TRUE,FALSE,FALSE,FALSE,AMK,60,0,0,0,0,0
11,1980,TRUE,FALSE,FALSE,FALSE,BD,158,0,0,136,20,1
21,2000,TRUE,FALSE,FALSE,FALSE,BP,170,0,0,0,90,80
9,1994,TRUE,FALSE,FALSE,FALSE,CCK,77,0,0,0,61,16
1,2011,FALSE,FALSE,FALSE,FALSE,PG,0,0,0,0,0,0
18,1994,TRUE,TRUE,FALSE,FALSE,PRC,82,0,0,0,24,58
13,1985,TRUE,FALSE,FALSE,FALSE,HG,72,0,0,0,0,0
12,1997,TRUE,FALSE,FALSE,FALSE,WL,115,0,0,0,60,55
11,1986,TRUE,FALSE,FALSE,FALSE,YS,100,0,0,60,40,0
2,2000,FALSE,FALSE,FALSE,TRUE,BP,0,0,0,0,0,0
17,2011,TRUE,TRUE,FALSE,FALSE,PG,95,0,0,0,95,0
17,2011,TRUE,FALSE,FALSE,FALSE,PG,95,0,0,0,95,0
17,2011,TRUE,FALSE,FALSE,FALSE,PG,112,0,0,0,112,0
11,1995,TRUE,FALSE,FALSE,FALSE,AMK,50,0,0,0,0,0
11,1981,TRUE,FALSE,FALSE,FALSE,BD,198,0,0,176,20,0
9,1994,TRUE,FALSE,FALSE,FALSE,CCK,75,0,0,0,59,16
13,1985,TRUE,TRUE,FALSE,FALSE,HG,148,0,0,0,88,60
2,2011,FALSE,FALSE,FALSE,TRUE,PG,0,0,0,0,0,0
18,2000,TRUE,FALSE,FALSE,FALSE,BP,117,0,0,0,117,0
12,1997,TRUE,FALSE,FALSE,FALSE,WL,103,0,0,0,48,55
4,1986,TRUE,FALSE,FALSE,FALSE,YS,16,0,0,0,0,8
1,2013,FALSE,FALSE,FALSE,FALSE,PG,0,0,0,0,0,0
3,2000,FALSE,FALSE,FALSE,TRUE,BP,0,0,0,0,0,0
1,2013,FALSE,FALSE,FALSE,FALSE,PG,0,0,0,0,0,0
13,1995,TRUE,TRUE,FALSE,FALSE,AMK,98,0,0,0,30,68
9,1980,TRUE,FALSE,FALSE,FALSE,BD,95,0,31,63,1,0
21,2000,TRUE,FALSE,FALSE,FALSE,BP,80,0,0,0,0,0
12,1994,TRUE,FALSE,FALSE,FALSE,CCK,90,0,0,0,34,56
12,1985,TRUE,FALSE,FALSE,FALSE,HG,136,0,0,68,68,0
16,1999,TRUE,FALSE,FALSE,FALSE,JW,120,0,0,0,120,0
12,1997,TRUE,FALSE,FALSE,FALSE,WL,99,0,0,0,99,0
11,1986,TRUE,FALSE,FALSE,FALSE,YS,100,0,0,60,40,0
1,2000,FALSE,FALSE,FALSE,FALSE,BP,0,0,0,0,0,0
5,1999,FALSE,FALSE,FALSE,TRUE,JW,0,0,0,0,0,0
17,2011,TRUE,FALSE,FALSE,FALSE,PG,88,0,0,0,88,0
17,2011,TRUE,FALSE,FALSE,FALSE,PG,61,0,0,0,14,47
17,2011,TRUE,FALSE,FALSE,FALSE,PG,61,0,0,0,15,46
17,2011,TRUE,FALSE,FALSE,FALSE,PG,88,0,0,0,88,0
16,1995,TRUE,FALSE,FALSE,FALSE,AMK,75,0,0,0,0,75
9,1980,TRUE,FALSE,FALSE,FALSE,BD,95,0,30,63,1,0
12,1994,TRUE,TRUE,FALSE,FALSE,CCK,90,0,0,0,34,56
4,1985,TRUE,FALSE,FALSE,FALSE,HG,24,0,0,0,24,0
16,1999,TRUE,FALSE,FALSE,FALSE,JW,85,0,0,0,29,56
18,2000,TRUE,FALSE,FALSE,FALSE,BP,117,0,0,0,117,0
1,2021,FALSE,FALSE,FALSE,FALSE,TAP,0,0,0,0,0,0
12,1997,TRUE,FALSE,FALSE,FALSE,WL,99,0,0,0,99,0
13,1986,TRUE,TRUE,FALSE,FALSE,YS,73,0,0,24,33,0
17,2011,TRUE,FALSE,FALSE,FALSE,PG,88,0,0,0,88,0
16,2021,TRUE,FALSE,FALSE,FALSE,TAP,112,0,0,0,56,56
17,2011,TRUE,FALSE,FALSE,FALSE,PG,61,0,0,0,14,47
15,2021,TRUE,FALSE,FALSE,FALSE,TAP,104,0,0,0,52,52
17,2011,TRUE,FALSE,FALSE,FALSE,PG,61,0,0,0,15,46
17,2012,TRUE,FALSE,FALSE,FALSE,PG,88,0,0,0,88,0
11,1995,TRUE,TRUE,FALSE,FALSE,AMK,80,0,0,0,50,30
11,1980,TRUE,FALSE,FALSE,FALSE,BD,89,0,0,68,20,0
20,2000,TRUE,FALSE,FALSE,FALSE,BP,95,0,0,0,57,38
12,1994,TRUE,FALSE,FALSE,FALSE,CCK,73,0,0,0,18,55
12,1985,TRUE,FALSE,FALSE,FALSE,HG,130,0,0,128,0,2
16,1999,TRUE,FALSE,FALSE,FALSE,JW,85,0,0,0,29,56
12,1997,TRUE,FALSE,FALSE,FALSE,WL,146,0,0,0,146,0
12,1986,TRUE,TRUE,FALSE,FALSE,YS,88,0,0,0,48,40
17,2012,TRUE,FALSE,FALSE,FALSE,PG,92,0,0,0,92,0
16,2021,TRUE,FALSE,FALSE,FALSE,TAP,126,0,0,0,84,42
17,2012,TRUE,FALSE,FALSE,FALSE,PG,92,0,0,0,92,0
12,2021,TRUE,FALSE,FALSE,FALSE,TAP,90,0,0,0,60,30
17,2012,TRUE,FALSE,FALSE,FALSE,PG,92,0,0,0,92,0
17,2012,TRUE,FALSE,FALSE,FALSE,PG,92,0,0,0,92,0
10,1963,TRUE,FALSE,FALSE,FALSE,QT,119,0,29,88,1,0
12,1982,TRUE,TRUE,FALSE,FALSE,BD,80,0,0,0,10,70
10,1965,TRUE,FALSE,FALSE,FALSE,GL,118,0,29,87,2,0
9,1984,TRUE,FALSE,FALSE,FALSE,GL,88,0,0,0,32,56
13,1973,TRUE,FALSE,FALSE,FALSE,KWN,336,0,0,0,0,0
2,1959,TRUE,FALSE,FALSE,FALSE,KWN,8,0,0,8,0,0
30,1998,TRUE,TRUE,FALSE,FALSE,TP,145,0,0,0,29,116
14,1975,TRUE,FALSE,FALSE,FALSE,MP,130,0,0,0,130,0
16,1977,TRUE,FALSE,FALSE,FALSE,BD,120,0,0,0,120,0
1,1937,FALSE,TRUE,FALSE,FALSE,BM,0,0,0,0,0,0
1,2011,FALSE,FALSE,FALSE,FALSE,QT,0,0,0,0,0,0
25,2001,TRUE,FALSE,FALSE,FALSE,JE,120,0,0,0,96,24
12,1977,TRUE,FALSE,FALSE,FALSE,BM,151,0,0,126,22,1
1,2001,FALSE,FALSE,FALSE,FALSE,TP,0,0,0,0,0,0
30,2010,TRUE,FALSE,FALSE,FALSE,QT,110,0,0,0,29,81
1,2002,FALSE,FALSE,FALSE,FALSE,JE,0,0,0,0,0,0
15,2001,TRUE,FALSE,FALSE,FALSE,TP,156,0,32,0,0,0
27,2010,TRUE,FALSE,FALSE,FALSE,QT,180,0,12,52,52,0
12,1980,TRUE,FALSE,FALSE,FALSE,AMK,110,0,0,0,16,94
11,1980,TRUE,FALSE,FALSE,FALSE,BD,278,0,93,177,1,1
20,2000,TRUE,FALSE,FALSE,FALSE,BP,95,0,0,0,57,38
30,2002,TRUE,FALSE,FALSE,FALSE,BB,134,0,0,0,50,84
12,1994,TRUE,TRUE,FALSE,FALSE,CCK,110,0,0,0,66,44
12,1985,TRUE,TRUE,FALSE,FALSE,HG,121,0,0,121,0,0
16,1999,TRUE,FALSE,FALSE,FALSE,JW,85,0,0,0,29,56
12,1997,TRUE,FALSE,FALSE,FALSE,WL,143,0,0,0,143,0
12,1986,TRUE,FALSE,FALSE,FALSE,YS,88,0,0,0,48,40
16,2021,TRUE,FALSE,FALSE,FALSE,TAP,126,0,0,0,84,42
12,2021,TRUE,FALSE,FALSE,FALSE,TAP,90,0,0,0,60,30
12,1979,TRUE,FALSE,FALSE,FALSE,AMK,107,0,0,82,22,2
11,1982,TRUE,TRUE,FALSE,FALSE,BD,100,0,0,0,16,84
30,2002,TRUE,FALSE,FALSE,FALSE,BB,134,0,0,0,50,84
12,1994,TRUE,FALSE,FALSE,FALSE,CCK,74,0,0,0,45,29
4,1985,TRUE,FALSE,FALSE,FALSE,HG,24,0,0,0,0,0
16,1999,TRUE,FALSE,FALSE,FALSE,JW,122,0,0,0,122,0
20,2000,TRUE,FALSE,FALSE,FALSE,BP,122,0,0,0,46,76
12,1997,TRUE,FALSE,FALSE,FALSE,WL,103,0,0,0,48,55
12,1986,TRUE,FALSE,FALSE,FALSE,YS,110,0,0,66,44,0
5,1994,FALSE,FALSE,FALSE,TRUE,CCK,0,0,0,0,0,0
17,2010,TRUE,FALSE,FALSE,FALSE,PG,256,0,0,0,0,0
16,2021,TRUE,FALSE,FALSE,FALSE,TAP,140,0,0,56,70,14
17,2010,TRUE,FALSE,FALSE,FALSE,PG,256,0,0,0,0,0
16,2021,TRUE,FALSE,FALSE,FALSE,TAP,128,0,0,56,62,10
12,1980,TRUE,FALSE,FALSE,FALSE,AMK,110,0,0,0,16,94
12,1980,TRUE,FALSE,FALSE,FALSE,BD,110,0,0,0,110,0
30,2002,TRUE,FALSE,FALSE,FALSE,BB,134,0,0,0,50,84
1,1996,FALSE,FALSE,TRUE,FALSE,CCK,0,0,0,0,0,0
4,1985,TRUE,FALSE,FALSE,FALSE,HG,24,0,0,0,0,0
16,1999,TRUE,FALSE,FALSE,FALSE,JW,138,0,0,0,48,90
1,2012,FALSE,FALSE,FALSE,FALSE,PG,0,0,0,0,0,0
20,2000,TRUE,FALSE,FALSE,FALSE,BP,117,0,0,0,41,76
12,1997,TRUE,FALSE,FALSE,FALSE,WL,88,0,0,0,44,44
12,1986,TRUE,FALSE,FALSE,FALSE,YS,110,0,0,66,44,0
5,2002,FALSE,FALSE,FALSE,TRUE,BB,0,0,0,0,0,0
18,2012,TRUE,FALSE,FALSE,FALSE,PG,134,0,34,51,49,0
15,2021,TRUE,TRUE,FALSE,FALSE,TAP,104,0,0,0,52,52
5,1997,FALSE,FALSE,FALSE,TRUE,WL,0,0,0,0,0,0
1,2003,FALSE,FALSE,FALSE,FALSE,BB,0,0,0,0,0,0
18,2012,TRUE,FALSE,FALSE,FALSE,PG,132,0,48,33,51,0
15,2021,TRUE,TRUE,FALSE,FALSE,TAP,104,0,0,0,52,52
18,2012,TRUE,FALSE,FALSE,FALSE,PG,132,0,49,33,50,0
1,2012,FALSE,TRUE,FALSE,FALSE,PG,0,0,0,0,0,0
12,1979,TRUE,FALSE,FALSE,FALSE,AMK,108,0,0,84,22,0
12,1980,TRUE,FALSE,FALSE,FALSE,BD,110,0,0,0,110,0
